Err2D,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
1.960048e+00,3.571429e-01,8.097145e-01,3.562735e-01,7.240473e-01,2.063303e-01,4.990090e-02,5.266669e-02,3.719754e-02,1.456608e-04,2.135811e-04
2.175692e+01,5.000000e-01,6.827643e-01,5.147862e-01,6.010035e-01,4.201542e-01,2.407695e-01,2.177442e-01,1.881503e-01,2.857707e-01,7.385455e-01
1.278003e+01,4.285714e-01,7.901288e-01,3.192867e-01,6.918528e-01,2.672143e-01,1.169164e-01,9.914188e-02,1.170715e-01,1.719161e-04,2.486280e-04
1.038941e+01,4.285714e-01,7.901511e-01,3.194413e-01,6.800263e-01,2.936885e-01,9.454043e-02,7.906533e-02,9.631531e-02,1.045936e-04,1.397261e-04
8.516558e+00,4.285714e-01,7.901732e-01,3.195959e-01,6.918528e-01,2.527738e-01,7.444327e-02,6.736508e-02,6.755555e-02,1.357062e-04,1.757916e-04
7.848358e+00,4.285714e-01,7.901955e-01,3.197506e-01,6.918528e-01,2.527738e-01,8.177563e-02,7.636470e-02,6.977827e-02,1.826744e-05,2.875139e-05
7.414529e+00,4.285714e-01,7.902180e-01,3.199055e-01,6.859396e-01,2.265608e-01,7.424076e-02,6.938344e-02,6.324061e-02,1.289210e-04,2.519865e-04
1.630694e+01,5.000000e-01,6.830234e-01,5.149709e-01,6.063792e-01,4.165212e-01,2.083114e-01,1.637972e-01,2.046647e-01,1.429185e-01,5.504672e-01
4.937599e+01,4.285714e-01,6.029305e-01,6.008629e-01,5.913272e-01,4.492769e-01,2.300259e-01,2.258633e-01,1.725699e-01,1.571731e-01,5.773506e-01
5.870202e+01,5.000000e-01,6.609471e-01,6.042497e-01,5.956278e-01,4.476308e-01,3.044989e-01,2.776815e-01,2.331493e-01,1.430799e-01,5.504051e-01
5.316923e+01,5.000000e-01,6.609567e-01,6.044031e-01,5.795007e-01,5.194617e-01,2.595136e-01,2.336635e-01,2.049045e-01,3.339348e-04,5.394938e-04
2.396431e+01,5.000000e-01,6.833955e-01,5.143421e-01,5.902521e-01,4.755204e-01,1.255519e-01,1.200857e-01,8.313404e-02,1.429645e-01,5.504496e-01
1.547167e+01,5.000000e-01,6.832394e-01,5.151267e-01,6.171306e-01,3.788761e-01,2.169047e-01,1.977431e-01,1.662042e-01,1.430694e-01,5.504092e-01
1.320574e+01,5.000000e-01,6.832826e-01,5.151585e-01,6.010035e-01,3.747826e-01,2.085447e-01,1.827118e-01,1.744814e-01,1.200449e-04,2.105665e-04
5.261320e+01,6.428571e-01,5.692976e-01,5.726409e-01,4.703326e-01,5.955156e-01,4.498926e-01,3.289304e-01,3.984743e-01,2.417969e-01,6.856323e-01
5.248702e+01,5.714286e-01,6.034533e-01,5.930084e-01,5.548620e-01,5.226429e-01,3.576362e-01,2.853951e-01,3.105696e-01,2.237844e-04,2.087403e-04
5.025123e+01,5.714286e-01,6.035039e-01,5.930141e-01,5.499343e-01,5.458461e-01,3.569514e-01,2.870500e-01,3.063758e-01,1.784256e-04,2.229482e-04
4.921526e+01,5.714286e-01,6.035546e-01,5.930198e-01,5.647175e-01,5.495720e-01,3.529031e-01,2.853516e-01,3.003123e-01,8.257853e-05,9.581199e-05
5.023311e+01,5.714286e-01,6.036051e-01,5.930255e-01,5.795007e-01,4.856940e-01,3.555034e-01,2.852481e-01,3.061822e-01,9.279814e-05,9.026183e-05
5.118465e+01,5.714286e-01,6.036556e-01,5.930313e-01,5.942838e-01,4.951388e-01,3.619604e-01,2.891798e-01,3.137830e-01,6.795789e-05,1.187537e-04
5.261115e+01,5.714286e-01,6.037062e-01,5.930371e-01,6.139947e-01,4.956490e-01,3.645301e-01,2.900549e-01,3.179139e-01,1.411472e-04,3.093303e-04
1.433509e+01,5.000000e-01,6.836289e-01,5.154134e-01,7.085175e-01,2.866319e-01,2.418612e-01,2.191249e-01,1.881921e-01,1.604737e-04,2.389272e-04
1.568445e+01,5.000000e-01,6.836721e-01,5.154456e-01,7.138932e-01,2.647411e-01,2.470634e-01,2.263093e-01,1.870287e-01,7.720208e-05,9.999389e-05
1.604237e+01,5.000000e-01,6.837151e-01,5.154783e-01,7.407717e-01,2.945767e-01,2.546520e-01,2.345232e-01,1.900318e-01,1.045481e-04,1.166323e-04
1.495506e+01,5.000000e-01,6.837580e-01,5.155116e-01,7.407717e-01,3.180565e-01,2.571841e-01,2.346098e-01,1.967603e-01,1.567319e-04,2.807513e-04
1.497890e+01,5.000000e-01,6.838011e-01,5.155446e-01,7.300203e-01,3.518926e-01,2.494155e-01,2.258200e-01,1.943781e-01,1.119529e-04,1.221705e-04
1.201534e+01,5.714286e-01,6.807700e-01,4.715747e-01,6.632720e-01,3.235641e-01,2.774417e-01,2.230833e-01,2.381768e-01,1.310909e-01,5.270013e-01
1.190916e+01,5.714286e-01,6.808101e-01,4.716052e-01,7.371879e-01,4.139704e-01,2.882316e-01,2.374760e-01,2.376965e-01,2.228787e-04,4.267680e-04
1.872224e+01,6.428571e-01,5.984895e-01,5.774211e-01,7.114121e-01,5.242577e-01,3.027057e-01,2.559340e-01,2.073043e-01,1.209546e-01,5.063461e-01
1.645356e+01,6.428571e-01,5.985084e-01,5.775141e-01,6.932174e-01,4.686586e-01,3.203048e-01,2.636809e-01,2.340694e-01,1.350960e-04,2.202562e-04
1.583722e+01,6.428571e-01,5.985277e-01,5.776071e-01,6.659254e-01,4.946626e-01,3.198400e-01,2.620678e-01,2.361371e-01,1.296508e-04,1.326037e-04
1.570064e+01,6.428571e-01,5.985467e-01,5.777004e-01,5.885980e-01,4.850864e-01,3.229131e-01,2.557221e-01,2.547688e-01,1.237570e-04,1.250197e-04
1.606393e+01,7.142857e-01,5.670509e-01,5.598441e-01,6.639760e-01,4.885380e-01,3.309637e-01,2.430699e-01,2.666899e-01,1.124026e-01,4.878974e-01
1.673098e+01,7.142857e-01,5.670573e-01,5.599489e-01,7.019899e-01,5.542919e-01,3.253508e-01,2.305444e-01,2.749436e-01,2.669549e-04,5.627403e-04
1.638128e+01,7.142857e-01,5.670639e-01,5.600533e-01,6.681997e-01,6.357593e-01,3.313927e-01,2.445369e-01,2.651987e-01,2.061803e-04,3.192983e-04
2.450350e+01,8.571429e-01,5.191668e-01,5.215543e-01,7.051577e-01,6.093662e-01,3.523983e-01,2.584783e-01,2.361253e-01,1.967460e-01,6.234837e-01
2.584787e+01,8.571429e-01,5.172248e-01,5.246398e-01,7.347240e-01,6.026253e-01,4.095591e-01,3.152599e-01,2.440347e-01,9.844179e-02,4.563603e-01
8.959372e+00,8.571429e-01,5.465207e-01,4.540925e-01,8.234231e-01,2.885016e-01,3.354178e-01,2.544752e-01,2.079028e-01,9.845544e-02,4.563562e-01
1.098056e+01,7.142857e-01,6.094527e-01,4.627968e-01,8.582692e-01,2.722133e-01,3.332385e-01,2.727456e-01,2.165561e-01,2.778281e-04,4.290330e-04
1.133427e+01,6.428571e-01,6.109008e-01,4.995243e-01,8.251289e-01,3.031965e-01,3.723735e-01,3.132169e-01,2.584835e-01,2.202693e-04,2.140697e-04
7.533020e+00,7.142857e-01,5.125980e-01,6.303964e-01,6.259621e-01,5.681026e-01,4.338420e-01,3.705177e-01,2.449704e-01,2.246019e-01,6.629606e-01
6.614672e+00,7.142857e-01,5.287615e-01,6.127042e-01,5.963957e-01,5.947778e-01,4.694033e-01,4.014397e-01,2.635948e-01,1.123204e-01,4.879248e-01
4.876078e+00,7.857143e-01,4.971635e-01,5.973686e-01,5.124836e-01,5.640677e-01,5.114363e-01,4.257066e-01,2.682651e-01,1.048869e-01,4.713619e-01
4.992440e+00,5.714286e-01,5.861290e-01,6.674101e-01,3.971748e-01,7.311017e-01,5.416113e-01,5.323512e-01,2.258616e-01,2.298428e-04,1.689707e-04
1.832809e+01,5.714286e-01,5.704743e-01,6.311668e-01,4.365966e-01,6.291854e-01,6.271354e-01,5.956011e-01,3.359189e-01,2.619790e-01,7.106555e-01
1.766407e+01,5.000000e-01,5.633704e-01,6.824290e-01,5.311193e-01,6.674733e-01,6.428856e-01,6.052719e-01,4.495235e-01,1.296958e-04,2.992431e-04
9.467645e+01,2.857143e-01,4.474121e-01,9.025571e-01,4.390604e-01,8.831881e-01,8.128418e-01,9.620107e-01,4.895229e-01,1.964971e-01,6.454864e-01
1.219712e+02,3.571429e-01,4.763680e-01,8.384709e-01,6.057819e-01,7.745446e-01,7.717395e-01,7.946424e-01,6.237352e-01,3.492417e-01,8.050858e-01
1.250846e+02,3.571429e-01,4.763779e-01,8.385731e-01,5.466491e-01,8.251459e-01,8.058759e-01,8.340863e-01,6.412805e-01,3.375317e-04,3.640594e-04
3.261281e+01,1.428571e-01,4.659343e-01,8.955177e-01,6.090670e-01,8.439755e-01,6.912055e-02,8.751831e-02,6.981790e-02,1.428753e-04,1.746599e-04
7.767190e+00,3.571429e-01,6.783076e-01,4.971927e-01,6.189225e-01,6.986020e-01,1.048373e-01,1.114062e-01,7.616612e-02,6.985485e-01,9.620943e-01
1.819302e+02,1.428571e-01,5.920866e-01,9.347156e-01,4.908016e-01,8.193361e-01,3.013548e-01,3.972723e-01,2.625780e-01,2.619250e-01,7.453765e-01
1.495392e+02,2.857143e-01,6.823402e-01,7.754525e-01,3.207950e-01,9.293573e-01,6.189791e-01,7.308081e-01,3.791064e-01,3.929141e-01,8.451468e-01
1.889301e+02,2.142857e-01,6.136560e-01,8.195022e-01,3.852074e-01,8.873335e-01,4.474825e-01,5.469393e-01,3.536424e-01,2.880936e-04,2.658263e-04
3.233941e+01,1.428571e-01,7.600507e-01,6.580398e-01,5.992116e-01,4.968846e-01,4.100320e-02,5.315692e-02,3.824706e-02,2.619646e-01,7.453540e-01
1.241100e+01,2.857143e-01,6.617880e-01,5.773043e-01,7.125493e-01,1.466455e-01,8.812266e-02,1.030689e-01,5.732044e-02,3.929774e-01,8.451013e-01
9.900902e+00,1.428571e-01,6.693538e-01,7.623966e-01,7.174770e-01,4.627749e-02,1.260034e-02,1.592329e-02,1.280219e-02,1.894610e-04,7.222332e-05
1.636599e+01,2.142857e-01,6.661076e-01,6.584020e-01,4.950253e-01,1.134817e-01,7.640364e-02,7.420382e-02,9.850537e-02,2.247663e-01,6.899504e-01
1.971304e+01,1.428571e-01,8.431812e-01,3.547924e-01,5.992116e-01,8.409267e-02,3.537548e-02,4.476192e-02,3.580376e-02,7.720068e-04,4.180593e-04
1.237351e+01,7.142857e-02,7.705071e-01,7.639380e-01,7.805519e-01,1.137623e-01,4.232173e-25,5.335187e-25,5.867874e-25,3.151104e-01,8.159998e-01
3.034920e+00,7.142857e-02,9.998080e-01,0,7.923784e-01,7.137048e-02,3.844777e-19,5.972836e-19,2.059821e-19,1.099855e-04,5.541724e-05
1.521461e+01,7.142857e-02,9.999502e-01,8.655747e-04,7.095926e-01,1.575279e-01,2.189088e-25,2.526673e-25,3.424941e-25,2.972165e-04,4.040203e-04
1.240796e+01,7.142857e-02,1,1.144695e-03,7.332457e-01,1.675912e-01,1.306421e-18,2.065606e-18,4.375944e-19,4.751650e-04,5.655921e-04
6.731115e+00,1.428571e-01,7.660339e-01,6.439489e-01,6.090670e-01,4.801573e-01,1.955768e-02,2.617615e-02,1.583571e-02,2.621393e-01,7.452545e-01
7.786113e+00,1.428571e-01,7.660360e-01,6.442242e-01,6.090670e-01,4.801573e-01,2.027429e-02,2.713724e-02,1.640966e-02,2.406541e-05,3.267147e-05
5.312568e+00,2.142857e-01,7.484789e-01,5.538853e-01,5.879482e-01,4.316317e-01,3.032420e-02,3.567157e-02,2.766174e-02,2.245974e-01,6.900368e-01
5.724000e+00,3.571429e-01,5.928531e-01,7.067914e-01,5.400788e-01,4.201111e-01,4.608471e-02,4.361043e-02,4.497801e-02,3.493978e-01,8.049830e-01
1.037662e+01,3.571429e-01,5.928649e-01,7.070426e-01,5.860710e-01,4.187920e-01,3.451795e-02,3.196299e-02,3.489058e-02,4.562348e-04,5.266876e-04
7.668525e+00,4.285714e-01,6.577125e-01,7.004886e-01,5.795007e-01,3.884330e-01,6.109248e-02,5.700101e-02,5.222589e-02,1.573225e-01,5.772897e-01
6.405479e+00,5.000000e-01,6.243862e-01,6.597991e-01,5.956278e-01,3.598240e-01,5.810462e-02,5.654530e-02,3.587375e-02,1.432730e-01,5.503311e-01
4.390725e+00,5.000000e-01,6.244125e-01,6.599931e-01,6.171306e-01,3.408616e-01,5.892897e-02,5.086261e-02,5.069975e-02,1.838460e-04,1.966268e-04
3.879957e+00,4.285714e-01,7.274665e-01,5.310667e-01,6.622865e-01,2.401026e-01,6.702311e-02,6.262988e-02,5.710842e-02,1.231469e-04,1.305606e-04
8.482956e+00,5.714286e-01,5.846792e-01,6.370699e-01,4.612352e-01,4.203267e-01,8.426986e-02,7.036468e-02,6.781927e-02,2.620375e-01,7.106238e-01
6.411288e+00,5.000000e-01,6.747797e-01,5.319046e-01,3.859754e-01,3.845932e-01,6.007077e-02,5.988372e-02,3.280044e-02,2.090240e-04,2.045231e-04
1.160245e+01,1.428571e-01,9.414832e-01,3.320992e-02,1.951380e-01,4.519836e-01,2.640310e-02,3.514555e-02,2.198507e-02,3.580236e-04,3.250929e-04
1.138422e+01,7.142857e-02,9.811827e-01,5.264968e-02,2.483574e-01,5.681276e-01,1.886876e-19,2.768658e-19,1.700876e-19,1.368194e-04,1.169724e-04
1.961207e+01,7.142857e-02,9.816286e-01,5.304796e-02,2.128778e-01,1.215088e-01,9.346074e-19,1.482840e-18,2.596710e-19,3.039259e-04,1.567431e-04
2.569006e+01,7.142857e-02,9.817398e-01,5.314851e-02,2.365309e-01,1.575279e-01,5.535673e-19,8.782972e-19,1.536587e-19,7.778192e-05,2.018685e-05
3.174704e+01,7.142857e-02,9.818501e-01,5.324952e-02,2.838371e-01,3.015271e-01,8.982588e-20,1.332481e-19,7.604834e-20,2.688129e-04,1.090470e-04
3.332037e+01,7.142857e-02,9.819632e-01,5.334962e-02,2.956636e-01,3.097566e-01,4.296790e-25,6.759222e-25,1.460159e-25,2.302582e-04,1.376926e-04
3.850391e+01,7.142857e-02,9.820750e-01,5.345106e-02,3.666229e-01,5.488992e-01,3.250326e-25,4.741839e-25,2.892258e-25,2.707444e-04,2.179940e-04
2.958559e+01,7.142857e-02,8.674345e-01,8.321778e-01,7.095926e-01,2.606314e-01,2.419480e-20,3.059001e-20,3.363112e-20,3.146949e-01,8.162689e-01
1.081899e+01,2.142857e-01,5.794375e-01,5.746972e-01,6.217383e-01,5.396706e-02,3.345458e-02,3.628871e-02,3.698947e-02,4.492214e-01,8.907110e-01
9.315484e+00,2.142857e-01,8.153144e-01,3.015984e-01,8.751643e-01,1.010491e-01,4.670528e-02,5.203327e-02,4.900353e-02,2.247914e-01,6.899376e-01
1.272907e+01,7.142857e-02,9.938356e-01,7.711051e-02,8.160315e-01,2.580282e-01,3.862635e-19,4.795897e-19,5.526454e-19,3.145279e-01,8.163772e-01
1.150100e+02,2.857143e-01,5.544033e-01,7.261959e-01,4.981932e-01,5.791884e-01,4.855386e-01,5.573993e-01,3.486188e-01,5.894670e-01,9.447525e-01
8.465140e+01,5.000000e-01,5.917269e-01,6.436037e-01,5.795007e-01,6.650355e-01,9.400215e-01,7.820773e-01,8.584556e-01,2.858790e-01,7.384833e-01
7.523133e+00,3.571429e-01,6.804807e-01,5.996469e-01,8.160315e-01,1.667640e-01,4.278070e-01,4.449166e-01,3.353365e-01,5.563961e-04,6.180045e-04
7.013928e+01,4.285714e-01,6.214509e-01,6.876951e-01,7.568988e-01,2.827073e-01,3.630387e-01,3.845382e-01,1.919683e-01,1.575164e-01,5.772106e-01
6.334353e+00,4.285714e-01,6.870640e-01,5.432419e-01,8.160315e-01,1.663035e-01,2.028982e-01,1.950969e-01,1.615324e-01,4.790434e-06,3.183312e-06
9.529663e+00,5.000000e-01,6.374149e-01,5.375160e-01,7.945287e-01,1.428036e-01,2.790657e-01,1.847371e-01,3.163680e-01,5.435854e-05,1.584597e-04
7.313662e+00,5.000000e-01,6.374172e-01,5.376777e-01,8.106558e-01,1.325933e-01,2.761656e-01,1.942309e-01,3.006216e-01,8.780120e-05,2.137068e-04
4.766295e+00,5.000000e-01,6.374232e-01,5.380004e-01,8.429100e-01,1.570632e-01,2.403509e-01,1.765385e-01,2.526859e-01,2.295718e-04,3.056934e-04
5.219526e+00,5.000000e-01,6.374261e-01,5.381622e-01,8.160315e-01,2.183386e-01,2.425376e-01,1.742370e-01,2.597378e-01,1.381906e-04,1.627130e-04
6.148400e+00,4.285714e-01,6.872101e-01,5.444351e-01,8.337714e-01,2.773246e-01,2.394743e-02,2.105747e-02,2.278759e-02,2.099586e-04,1.445105e-04
4.294440e+00,5.000000e-01,6.848810e-01,4.944609e-01,7.138932e-01,2.848477e-01,5.436073e-02,4.935292e-02,4.208543e-02,1.430469e-01,5.504178e-01
7.497364e+00,5.714286e-01,5.984697e-01,5.954272e-01,6.977661e-01,2.771857e-01,1.116838e-01,8.606557e-02,1.017367e-01,1.311985e-01,5.269620e-01
3.051432e+00,5.000000e-01,5.941386e-01,6.453795e-01,6.225063e-01,2.723875e-01,3.748846e-02,3.221637e-02,3.250235e-02,3.028284e-04,7.294719e-04
3.779586e+00,4.285714e-01,6.449170e-01,6.605485e-01,6.149803e-01,3.124687e-01,1.954772e-02,1.896892e-02,1.518155e-02,2.234601e-04,2.412187e-04
3.064376e+00,2.857143e-01,7.673807e-01,5.913182e-01,5.573259e-01,3.466068e-01,2.413353e-02,2.440712e-02,2.485018e-02,1.982675e-04,1.229892e-04
3.262534e+00,3.571429e-01,7.558044e-01,5.271934e-01,6.583443e-01,2.310736e-01,2.854978e-02,2.733709e-02,2.729092e-02,1.747322e-01,6.085412e-01
7.631317e+00,2.857143e-01,7.674276e-01,5.916707e-01,6.903745e-01,2.416296e-01,2.387036e-02,2.473248e-02,2.346854e-02,2.233127e-04,2.483577e-04
2.484081e+00,2.857143e-01,8.127713e-01,5.429008e-01,7.938568e-01,6.051632e-02,1.530129e-02,1.574746e-02,1.524873e-02,1.965888e-01,6.454433e-01
4.932856e+00,5.000000e-01,7.345741e-01,4.301853e-01,7.999044e-01,1.081762e-01,4.170800e-02,3.892905e-02,2.995934e-02,4.285903e-01,8.528188e-01
4.610944e+00,5.714286e-01,6.802151e-01,4.448198e-01,8.406702e-01,1.387542e-01,4.097334e-02,2.905444e-02,4.077171e-02,2.619667e-01,7.106621e-01
5.443642e+00,6.428571e-01,5.055597e-01,7.191580e-01,8.751643e-01,1.364203e-01,5.203899e-02,4.507760e-02,3.319443e-02,2.418417e-01,6.856092e-01
4.727477e+00,7.857143e-01,4.894298e-01,6.385524e-01,8.160315e-01,2.340470e-01,4.829288e-02,3.579735e-02,3.493396e-02,3.144203e-01,7.558770e-01
3.617866e+00,8.571429e-01,4.957636e-01,6.032544e-01,7.679862e-01,2.282201e-01,4.635729e-02,3.045244e-02,3.686510e-02,9.842095e-02,4.563668e-01
2.680413e+00,6.428571e-01,6.236288e-01,5.767819e-01,7.296068e-01,1.987090e-01,2.516070e-02,2.176474e-02,1.612085e-02,1.659646e-04,2.350073e-04
4.369558e+00,6.428571e-01,6.236380e-01,5.769617e-01,7.296068e-01,2.255001e-01,4.057000e-02,3.215390e-02,3.196348e-02,2.474253e-04,5.041793e-04
2.307699e+00,5.000000e-01,7.348512e-01,4.315135e-01,6.762633e-01,0,5.589112e-02,5.074885e-02,4.325666e-02,1.139000e-04,2.493220e-04
2.905339e+00,5.000000e-01,6.883858e-01,5.449583e-01,5.149922e-01,1.990371e-01,1.227993e-01,9.511349e-02,1.226716e-01,1.429319e-01,5.504621e-01
1.775615e+00,5.000000e-01,6.883848e-01,5.451657e-01,5.042408e-01,1.041436e-01,1.531296e-01,1.264469e-01,1.413718e-01,1.160689e-04,5.079700e-05
5.070709e+00,2.142857e-01,6.269220e-01,7.599169e-01,5.034729e-01,9.908593e-02,2.268642e-02,2.486403e-02,2.460373e-02,2.381088e-04,4.034147e-04
1.658609e+00,1.428571e-01,7.662220e-01,6.662498e-01,4.710907e-01,1.227802e-01,4.869877e-03,6.555322e-03,3.820918e-03,7.659942e-05,3.790305e-05
7.721687e+00,1.428571e-01,7.662243e-01,6.665252e-01,4.316689e-01,1.868742e-01,5.018789e-03,6.756238e-03,3.936203e-03,1.510862e-04,1.845545e-04
6.470216e+00,1.428571e-01,7.662250e-01,6.668017e-01,3.725361e-01,4.447394e-01,2.457525e-03,3.308520e-03,1.926661e-03,6.462141e-05,0
1.452482e+00,2.142857e-01,9.052220e-01,4.398325e-02,4.950253e-01,1.944977e-02,1.236574e-02,1.377830e-02,1.297039e-02,4.490107e-01,8.908783e-01
1.175184e+00,1.428571e-01,9.445563e-01,5.027596e-02,4.908016e-01,1.098094e-01,4.352397e-03,5.645191e-03,4.052549e-03,1.901445e-04,7.925529e-05
3.064803e+00,1.428571e-01,9.445938e-01,5.051264e-02,4.513798e-01,2.375214e-01,6.863179e-03,8.901109e-03,6.392090e-03,1.474164e-04,1.781469e-04
4.647003e+00,2.142857e-01,9.054577e-01,4.436779e-02,4.612352e-01,2.240491e-01,3.230592e-03,3.756956e-03,3.049816e-03,2.245966e-01,6.900373e-01
3.751190e+00,2.142857e-01,9.055369e-01,4.449587e-02,4.696827e-01,1.812450e-01,1.224686e-02,1.430014e-02,1.142610e-02,1.236996e-04,8.040970e-05
6.627788e+00,2.142857e-01,9.056165e-01,4.462427e-02,5.541581e-01,7.104117e-02,5.467776e-03,6.186583e-03,5.541827e-03,1.782840e-04,1.045339e-04
2.449913e+00,1.428571e-01,6.046724e-01,8.319934e-01,3.429698e-01,5.558799e-01,5.213163e-03,6.886248e-03,4.501670e-03,5.237825e-01,9.428605e-01
1.016658e+01,2.857143e-01,6.927177e-01,7.052165e-01,4.094941e-01,5.061890e-01,3.032181e-02,3.223609e-02,2.815084e-02,3.929843e-01,8.450964e-01
9.192887e-01,3.571429e-01,6.383381e-01,6.822075e-01,3.035480e-01,4.745338e-01,7.599824e-02,7.247987e-02,7.317252e-02,3.493163e-01,8.050366e-01
2.597206e-01,2.142857e-01,8.317443e-01,5.794668e-01,3.345222e-01,4.469475e-01,7.454158e-02,8.708200e-02,6.944468e-02,1.116760e-04,8.274638e-05
5.255375e+00,4.285714e-01,7.028010e-01,5.714832e-01,3.193167e-01,6.368110e-01,5.785788e-02,5.285234e-02,5.160574e-02,4.717030e-01,8.817251e-01
4.645622e-01,2.857143e-01,8.374195e-01,4.348032e-01,5.203679e-01,2.771857e-01,2.284789e-02,2.267810e-02,2.428437e-02,8.807555e-05,7.458937e-05
3.978449e+00,2.142857e-01,6.243239e-01,7.256195e-01,3.514173e-01,5.184550e-01,2.030485e-02,2.056105e-02,2.492979e-02,2.245047e-01,6.900843e-01
1.327027e+01,7.142857e-02,5.969868e-01,9.816647e-01,1.773982e-01,4.740992e-01,1.301879e-20,1.685042e-20,1.735557e-20,2.395352e-04,3.883208e-04
2.002809e+02,7.142857e-02,8.007499e-01,6.484842e-01,0,3.269351e-01,7.752115e-24,9.872816e-24,1.063820e-23,8.819155e-05,4.692100e-05
6.503129e+00,2.142857e-01,6.470718e-01,8.328527e-01,7.906889e-01,5.276928e-01,4.532811e-02,5.094112e-02,4.666162e-02,3.361861e-04,2.735928e-04
1.054492e+01,3.571429e-01,6.817587e-01,6.854051e-01,6.780552e-01,6.888653e-01,5.622263e-02,5.643018e-02,4.866519e-02,3.494130e-01,8.049730e-01
4.365823e-01,4.285714e-01,6.589962e-01,6.421337e-01,8.042050e-01,1.221452e-01,6.192625e-02,5.832985e-02,5.184309e-02,3.144061e-01,7.697577e-01
1.644400e+01,2.142857e-01,6.924061e-01,5.786502e-01,6.555284e-01,4.007072e-01,7.146482e-02,8.877765e-02,5.211017e-02,4.491353e-01,8.907794e-01
7.153690e+01,7.142857e-02,4.623434e-01,8.621664e-01,5.676741e-01,8.033327e-01,3.212819e-20,4.808856e-20,2.562890e-20,9.428344e-01,9.999457e-01
4.940789e+01,2.142857e-01,5.788239e-01,7.333011e-01,2.500469e-01,5.059424e-01,2.590534e-01,2.977011e-01,2.526391e-01,4.494212e-01,8.905533e-01
4.341303e+01,2.142857e-01,6.712336e-01,6.709684e-01,2.922846e-01,3.831585e-01,1.422636e-01,1.625627e-01,1.407742e-01,2.257396e-01,6.894544e-01
7.014093e+00,4.285714e-01,6.246440e-01,6.098301e-01,7.391590e-01,2.828445e-01,3.554793e-02,3.153001e-02,3.337015e-02,4.719422e-01,8.815346e-01
2.251595e+00,5.000000e-01,6.266938e-01,5.565210e-01,8.052801e-01,2.031399e-01,1.890930e-02,1.740114e-02,1.414043e-02,1.431598e-01,5.503743e-01
1.109488e+00,5.000000e-01,6.249653e-01,5.252722e-01,8.697886e-01,2.930425e-01,3.362860e-02,2.983307e-02,2.743412e-02,2.857548e-01,7.385546e-01
1.995220e+00,2.857143e-01,4.923458e-01,4.837508e-01,8.973390e-01,2.769625e-01,6.203873e-02,6.161788e-02,6.586986e-02,1.967847e-01,6.453514e-01
3.537222e+00,3.571429e-01,6.775344e-01,6.357431e-01,9.868594e-01,1.807403e-01,6.466865e-02,6.745232e-02,5.021182e-02,5.238029e-01,9.129004e-01
2.229439e+01,7.142857e-02,6.502903e-01,5.417614e-01,9.342970e-01,3.932058e-02,3.828469e-19,5.768362e-19,2.905907e-19,8.624243e-05,1.442116e-05
3.505960e+00,1.428571e-01,6.638941e-01,4.408219e-01,8.751643e-01,1.884346e-01,6.436473e-03,7.867832e-03,7.142676e-03,2.621673e-01,7.452387e-01
1.807634e+01,1.428571e-01,6.782895e-01,4.776814e-01,7.963206e-01,3.789997e-01,1.339108e-02,1.727452e-02,1.271943e-02,2.620914e-01,7.452818e-01
2.550893e+01,7.142857e-02,6.675262e-01,5.842240e-01,6.741130e-01,4.706118e-01,5.146964e-20,7.595661e-20,4.494286e-20,4.304042e-04,4.298696e-04
2.425273e+01,1.428571e-01,6.886945e-01,4.766788e-01,5.203679e-01,1.757554e-01,4.379027e-03,6.139295e-03,2.469242e-03,5.239689e-01,9.426928e-01
2.274119e+01,7.142857e-02,5.383315e-01,3.642572e-01,5.913272e-01,5.558799e-01,8.095273e-20,1.262487e-19,4.039878e-20,3.143574e-01,8.164879e-01
6.690859e+01,2.142857e-01,2.311100e-01,6.037448e-01,5.372630e-01,4.887560e-01,3.613313e-01,4.605988e-01,2.220607e-01,4.491676e-01,8.907538e-01
1.687421e+01,1.428571e-01,2.076872e-01,6.846550e-01,5.006570e-01,4.107079e-01,2.010305e-01,2.438423e-01,2.270793e-01,2.620278e-01,7.453181e-01
1.858313e+01,2.857143e-01,1.788260e-01,6.366539e-01,5.129763e-01,3.896844e-01,2.389106e-01,2.499391e-01,2.301500e-01,3.930548e-01,8.450459e-01
2.576505e+01,1.713287e-01,3.856538e-01,5.700505e-01,4.859335e-01,1.246554e-01,2.215408e-02,2.354530e-02,2.137277e-02,3.325025e-04,1.418299e-04
2.252513e+01,2.447552e-01,2.503725e-01,6.593706e-01,4.629156e-01,1.050646e-01,2.130084e-01,2.047960e-01,2.462317e-01,2.085217e-01,5.590775e-01
1.381902e+01,2.447552e-01,2.503871e-01,6.593268e-01,4.782609e-01,1.267400e-01,3.554855e-02,3.862768e-02,2.728543e-02,3.572457e-04,3.882944e-04
1.212750e+01,2.447552e-01,2.504030e-01,6.592833e-01,4.590793e-01,1.200655e-01,1.746577e-02,1.478292e-02,1.843572e-02,2.055015e-04,1.082835e-04
1.001675e+01,2.447552e-01,2.504189e-01,6.592398e-01,4.514066e-01,1.374949e-01,4.228005e-02,4.577084e-02,3.413423e-02,2.870148e-04,2.034700e-04
5.544301e+00,1.713287e-01,3.858524e-01,5.694921e-01,4.650081e-01,1.419419e-01,2.722708e-02,2.628396e-02,3.200485e-02,2.544039e-04,1.545347e-04
