Err2D,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
2.595650e+00,6.992108e-01,2.079895e-01,7.158631e-01,5.603829e-01,2.527194e-01,3.398099e-01,2.187147e-01,3.860152e-01,4.359948e-05,2.003206e-05
2.579598e+00,6.992108e-01,2.079732e-01,7.158886e-01,5.603829e-01,2.536682e-01,3.304435e-01,2.176619e-01,3.665496e-01,1.849039e-05,9.514534e-06
2.282726e+00,4.598071e-01,4.510650e-01,5.520802e-01,6.007498e-01,2.665688e-01,2.238420e-01,1.990418e-01,2.069482e-01,4.797489e-05,1.892780e-05
1.792025e+00,4.598071e-01,3.369426e-01,7.833290e-01,5.445173e-01,3.267979e-01,2.166109e-01,1.868244e-01,2.167122e-01,2.954554e-01,6.179108e-01
2.527088e+00,6.194095e-01,1.375482e-01,8.905925e-01,6.003172e-01,3.842193e-01,3.891096e-01,3.026133e-01,3.711516e-01,4.999729e-01,7.696143e-01
3.201402e+00,6.992108e-01,1.134300e-01,8.528560e-01,6.001473e-01,4.172842e-01,3.759242e-01,2.848492e-01,3.365578e-01,2.321788e-01,5.477138e-01
5.716222e+00,6.992108e-01,6.770184e-02,9.077549e-01,5.206186e-01,6.499854e-01,5.098507e-01,3.722361e-01,4.909645e-01,2.322157e-01,5.477071e-01
3.730849e+00,5.396083e-01,9.983666e-02,1,6.159794e-01,5.792291e-01,2.757273e-01,2.253115e-01,2.692812e-01,1.688313e-04,2.067961e-04
1.831359e+00,4.598071e-01,2.087877e-01,9.695906e-01,7.132146e-01,4.050662e-01,2.010683e-01,1.720955e-01,2.046816e-01,3.832437e-05,1.315188e-05
1.297076e+00,5.396083e-01,1.870326e-01,9.183190e-01,7.293814e-01,3.699288e-01,2.992564e-01,2.471152e-01,2.854674e-01,2.708832e-01,5.915952e-01
1.691236e+00,4.598071e-01,2.086454e-01,9.697612e-01,5.923149e-01,5.706084e-01,2.272305e-01,1.957006e-01,2.280970e-01,8.002103e-05,4.884867e-05
2.362381e+00,4.598071e-01,3.809906e-01,5.839958e-01,7.328960e-01,3.273842e-01,2.568092e-01,2.190654e-01,2.633549e-01,8.863260e-01,9.572596e-01
2.323992e+00,4.598071e-01,3.809771e-01,5.839947e-01,8.678538e-01,2.756751e-01,2.356376e-01,2.063116e-01,2.272465e-01,2.259274e-04,1.599358e-04
2.040928e+00,3.800058e-01,4.389869e-01,5.918020e-01,7.402062e-01,2.629983e-01,1.971582e-01,1.743802e-01,2.182763e-01,1.003943e-04,7.018972e-05
2.698344e+00,3.800058e-01,4.389689e-01,5.918062e-01,5.824742e-01,1.626763e-01,2.429064e-01,2.267228e-01,2.361581e-01,9.176011e-05,7.931237e-05
2.874607e+00,3.800058e-01,4.389508e-01,5.918104e-01,5.484536e-01,2.171625e-01,2.632162e-01,2.400498e-01,2.722386e-01,5.044555e-05,2.963903e-05
2.873647e+00,3.800058e-01,4.389327e-01,5.918146e-01,6.690722e-01,2.185970e-01,2.693758e-01,2.418865e-01,2.888576e-01,1.997394e-05,1.139912e-05
2.644935e+00,3.800058e-01,4.389146e-01,5.918189e-01,6.845361e-01,4.739301e-01,2.578199e-01,2.221387e-01,2.997427e-01,3.170428e-05,3.290211e-05
2.666594e+00,3.800058e-01,4.388965e-01,5.918232e-01,4.247423e-01,6.536525e-01,2.583479e-01,2.363346e-01,2.651769e-01,5.216257e-05,2.986679e-05
2.612426e+00,3.800058e-01,4.388783e-01,5.918275e-01,4.711340e-01,4.875068e-01,2.550600e-01,2.276855e-01,2.770297e-01,3.312629e-05,1.640877e-05
2.813072e+00,3.800058e-01,4.388601e-01,5.918319e-01,4.804124e-01,5.742718e-01,2.695589e-01,2.408661e-01,2.921597e-01,1.138374e-05,1.046870e-05
2.875398e+00,3.800058e-01,4.388419e-01,5.918363e-01,4.587629e-01,3.472957e-01,2.796065e-01,2.456249e-01,3.137429e-01,2.102380e-05,7.711883e-06
2.749455e+00,4.598071e-01,2.721343e-01,7.928941e-01,4.151828e-01,4.711481e-01,5.784261e-01,5.022657e-01,5.694914e-01,2.954481e-01,6.179123e-01
2.783979e+00,4.598071e-01,2.720996e-01,7.929403e-01,4.067479e-01,4.850974e-01,3.833646e-01,3.160948e-01,4.201223e-01,1.124559e-04,1.914585e-04
2.838095e+00,4.598071e-01,2.720642e-01,7.929871e-01,4.011246e-01,4.181122e-01,2.875841e-01,2.261611e-01,3.393876e-01,1.185844e-04,1.957164e-04
2.841256e+00,4.598071e-01,2.720290e-01,7.930339e-01,3.842549e-01,4.595273e-01,2.892832e-01,2.321555e-01,3.314537e-01,3.053345e-05,3.021425e-05
2.725049e+00,4.598071e-01,2.719937e-01,7.930809e-01,4.095595e-01,3.939788e-01,2.782898e-01,2.210409e-01,3.238079e-01,5.817531e-05,1.632787e-05
2.376366e+00,3.800058e-01,4.387325e-01,5.918641e-01,6.969072e-01,2.145058e-01,2.528297e-01,2.192500e-01,2.906130e-01,4.374070e-05,2.039538e-05
2.065120e+00,3.002046e-01,3.856333e-01,6.140005e-01,6.219931e-01,2.753196e-01,2.250689e-01,1.990872e-01,2.896351e-01,7.743679e-05,3.511855e-05
3.488954e+00,4.598071e-01,3.106296e-01,7.015253e-01,6.204311e-01,4.013504e-01,5.139980e-01,4.327555e-01,5.416101e-01,5.909521e-01,8.289941e-01
3.020670e+00,4.598071e-01,3.106133e-01,7.015250e-01,5.023430e-01,6.108198e-01,5.496226e-01,4.594723e-01,5.872412e-01,9.642796e-05,4.649034e-05
2.590381e+00,4.598071e-01,3.499648e-01,6.584169e-01,5.613871e-01,5.097143e-01,6.608862e-01,5.979916e-01,5.788664e-01,2.955217e-01,6.178970e-01
2.540691e+00,3.800058e-01,3.899328e-01,6.902972e-01,6.567010e-01,5.531420e-01,6.101545e-01,5.792313e-01,5.627011e-01,7.777837e-05,6.439782e-05
2.621077e+00,3.800058e-01,3.899160e-01,6.902913e-01,5.515464e-01,3.329091e-01,5.965910e-01,5.802372e-01,5.024881e-01,1.332977e-04,9.836979e-05
2.042355e+00,4.598071e-01,4.200687e-01,5.283075e-01,6.513590e-01,2.698811e-01,4.045098e-01,2.851654e-01,5.384896e-01,5.909310e-01,8.290006e-01
2.545186e+00,3.800058e-01,4.670277e-01,5.435812e-01,6.381443e-01,2.602312e-01,4.343284e-01,3.085007e-01,6.297076e-01,7.956490e-05,6.149436e-05
2.592931e+00,4.598071e-01,4.798063e-01,5.018586e-01,6.204311e-01,3.341728e-01,4.330718e-01,3.097806e-01,5.689985e-01,5.908834e-01,8.290155e-01
3.476389e+00,3.002046e-01,6.139733e-01,4.796434e-01,6.185567e-01,3.407675e-01,4.357086e-01,3.933392e-01,5.428295e-01,9.282979e-05,8.243250e-05
3.529164e+00,4.598071e-01,4.470449e-01,5.558329e-01,4.714152e-01,5.231419e-01,5.869929e-01,5.509516e-01,4.442440e-01,5.909347e-01,8.289995e-01
4.392452e+00,4.598071e-01,4.470217e-01,5.558442e-01,4.910965e-01,4.642468e-01,5.619563e-01,5.026947e-01,5.104269e-01,1.116418e-04,1.027536e-04
5.207470e+00,3.800058e-01,5.004196e-01,5.664531e-01,4.587629e-01,4.404981e-01,5.771370e-01,4.826811e-01,7.037771e-01,5.929675e-05,4.541137e-05
4.341042e+00,4.598071e-01,3.476224e-01,7.529755e-01,5.810684e-01,3.491109e-01,5.234549e-01,3.648708e-01,7.036187e-01,5.909175e-01,8.290048e-01
2.815377e+00,5.396083e-01,3.360231e-01,6.926216e-01,5.567010e-01,3.228203e-01,5.851321e-01,4.548465e-01,6.276024e-01,5.417491e-01,7.976898e-01
2.776887e+00,6.194095e-01,2.250617e-01,7.751311e-01,4.432990e-01,4.795361e-01,5.801086e-01,4.269225e-01,6.096161e-01,2.500762e-01,5.683816e-01
3.684052e+00,6.194095e-01,2.840565e-01,6.664472e-01,4.885012e-01,3.980586e-01,5.329572e-01,3.852638e-01,5.747312e-01,2.502061e-01,5.683571e-01
3.550996e+00,6.992108e-01,2.312599e-01,6.638741e-01,4.830633e-01,3.498875e-01,4.733014e-01,3.107575e-01,5.268346e-01,2.323604e-01,5.476809e-01
3.061860e+00,6.992108e-01,2.312361e-01,6.638983e-01,4.234168e-01,4.219258e-01,4.744955e-01,3.297038e-01,4.932985e-01,1.833549e-04,2.184280e-04
3.139773e+00,6.992108e-01,2.312118e-01,6.639228e-01,3.726068e-01,5.751542e-01,4.101908e-01,2.458746e-01,4.953866e-01,1.427124e-04,1.777520e-04
3.547821e+00,6.992108e-01,2.311877e-01,6.639472e-01,3.637703e-01,5.811795e-01,4.990268e-01,3.434970e-01,5.253763e-01,1.338908e-04,1.027395e-04
3.190407e+00,6.194095e-01,2.556521e-01,6.926076e-01,3.862014e-01,6.029595e-01,3.948415e-01,2.453080e-01,4.967769e-01,1.034897e-04,8.873364e-05
3.110795e+00,6.194095e-01,2.556258e-01,6.926345e-01,3.957177e-01,5.886526e-01,3.791747e-01,2.230786e-01,4.951982e-01,4.243715e-05,4.708669e-05
2.910613e+00,6.194095e-01,2.555996e-01,6.926614e-01,4.099921e-01,5.294523e-01,3.688195e-01,2.177543e-01,4.806071e-01,6.421006e-05,4.734416e-05
3.515550e+00,6.992108e-01,2.280505e-01,6.658130e-01,3.505155e-01,5.762063e-01,4.126051e-01,2.434189e-01,5.041446e-01,2.321851e-01,5.477127e-01
2.925608e+00,6.992108e-01,2.542093e-01,6.425181e-01,3.924890e-01,5.243003e-01,4.819578e-01,3.329955e-01,5.049007e-01,2.322051e-01,5.477090e-01
3.359004e+00,6.992108e-01,2.541845e-01,6.425498e-01,3.924890e-01,5.543507e-01,3.903777e-01,2.301961e-01,4.771478e-01,8.703377e-05,1.299618e-04
2.710222e+00,6.992108e-01,2.541600e-01,6.425816e-01,3.991163e-01,5.588859e-01,4.630829e-01,3.254414e-01,4.738353e-01,8.227785e-05,1.250939e-04
2.579988e+00,6.992108e-01,2.541353e-01,6.426134e-01,4.079529e-01,5.300998e-01,5.407856e-01,3.978546e-01,5.136455e-01,4.778755e-05,5.815526e-05
2.967177e+00,6.992108e-01,2.541105e-01,6.426452e-01,4.013255e-01,5.121382e-01,5.116778e-01,3.613851e-01,5.197704e-01,1.085044e-04,1.440081e-04
3.424663e+00,6.194095e-01,2.803351e-01,6.691906e-01,4.242665e-01,5.467127e-01,4.418850e-01,3.221170e-01,4.709228e-01,2.161631e-05,1.278774e-05
3.744172e+00,5.396083e-01,3.144094e-01,6.956453e-01,4.639175e-01,4.822068e-01,4.070514e-01,2.833596e-01,5.020287e-01,1.107104e-05,9.586605e-06
3.779303e+00,5.396083e-01,3.143703e-01,6.956913e-01,4.407216e-01,4.761382e-01,4.111762e-01,2.954218e-01,4.905174e-01,2.486123e-05,1.467658e-05
3.201385e+00,6.194095e-01,2.802544e-01,6.692954e-01,4.004758e-01,5.448801e-01,4.443668e-01,3.215879e-01,4.784447e-01,2.499950e-01,5.683970e-01
3.359089e+00,6.194095e-01,2.802274e-01,6.693303e-01,3.957177e-01,5.655189e-01,4.410624e-01,3.263019e-01,4.597926e-01,2.345454e-05,1.690953e-05
3.521526e+00,6.194095e-01,2.802004e-01,6.693653e-01,4.004758e-01,5.350983e-01,4.163231e-01,3.072713e-01,4.355877e-01,3.411867e-05,3.714063e-05
2.897684e+00,6.194095e-01,2.801735e-01,6.694004e-01,3.957177e-01,5.655189e-01,5.274295e-01,4.077916e-01,5.090393e-01,7.375229e-05,1.425995e-04
2.771448e+00,6.992108e-01,2.278436e-01,6.660660e-01,3.637703e-01,5.657054e-01,5.912523e-01,4.083835e-01,6.196521e-01,2.321504e-01,5.477189e-01
3.077152e+00,6.992108e-01,2.278275e-01,6.660858e-01,3.726068e-01,5.852077e-01,6.048693e-01,4.268168e-01,6.152577e-01,7.348341e-05,1.082723e-04
3.323783e+00,6.992108e-01,2.278116e-01,6.661054e-01,3.836524e-01,5.716981e-01,4.616434e-01,3.433103e-01,4.296213e-01,7.422990e-05,9.875294e-05
1.505990e+00,6.194095e-01,3.308157e-01,5.688221e-01,4.004758e-01,6.074100e-01,4.537720e-01,3.430293e-01,4.565914e-01,1.199660e-04,1.452644e-04
1.278103e+00,6.194095e-01,3.308137e-01,5.688072e-01,4.195083e-01,5.912214e-01,4.827330e-01,3.743782e-01,4.630681e-01,7.992245e-05,4.448689e-05
1.495560e+00,6.194095e-01,3.308115e-01,5.687923e-01,4.456780e-01,5.511201e-01,4.735133e-01,3.534559e-01,4.866728e-01,3.543064e-05,4.450264e-05
2.792617e+00,6.992108e-01,2.277475e-01,6.661845e-01,4.322533e-01,5.305339e-01,5.043939e-01,3.673353e-01,4.878281e-01,2.321515e-01,5.477188e-01
2.852948e+00,7.790120e-01,2.067423e-01,6.398163e-01,4.123711e-01,5.342686e-01,4.477717e-01,3.234043e-01,3.973742e-01,2.166780e-01,5.291463e-01
1.860800e+00,6.992108e-01,3.009546e-01,5.497943e-01,4.366716e-01,5.231890e-01,3.936915e-01,2.885035e-01,3.766055e-01,3.686940e-05,4.663009e-05
3.010564e+00,6.992108e-01,2.276993e-01,6.662442e-01,4.565538e-01,5.085687e-01,3.910719e-01,2.902625e-01,3.653237e-01,2.321618e-01,5.477169e-01
2.889560e+00,6.688103e-01,2.798760e-01,6.697877e-01,4.456780e-01,5.127933e-01,3.795406e-01,2.973723e-01,3.564404e-01,3.338402e-05,2.160532e-05
3.089914e+00,6.688103e-01,2.798489e-01,6.698231e-01,4.885012e-01,4.345106e-01,3.741772e-01,2.946085e-01,3.476832e-01,6.448816e-05,2.683556e-05
3.157871e+00,6.688103e-01,2.798217e-01,6.698584e-01,4.932593e-01,4.097127e-01,3.465005e-01,2.649428e-01,3.415964e-01,4.789694e-05,3.328745e-05
3.007413e+00,6.688103e-01,2.797946e-01,6.698937e-01,4.956384e-01,3.834729e-01,3.205572e-01,2.442329e-01,3.180927e-01,8.682026e-05,4.634555e-05
3.170591e+00,5.016077e-01,3.600638e-01,7.196224e-01,5.417057e-01,4.563453e-01,2.961955e-01,2.424739e-01,3.286617e-01,3.742923e-05,2.896406e-05
2.758442e+00,5.852090e-01,3.227597e-01,6.894901e-01,4.716495e-01,5.193167e-01,3.148701e-01,2.659957e-01,2.836582e-01,2.708624e-01,5.915993e-01
1.660369e+00,7.524116e-01,3.009404e-01,5.496788e-01,5.824742e-01,3.696678e-01,3.077665e-01,2.286746e-01,2.869112e-01,6.964210e-01,8.726487e-01
2.075573e+00,7.524116e-01,3.009387e-01,5.496640e-01,5.603829e-01,3.586975e-01,2.395653e-01,1.673818e-01,2.471669e-01,1.076067e-04,1.101441e-04
1.590916e+00,7.524116e-01,3.009371e-01,5.496494e-01,5.449190e-01,3.415230e-01,1.875651e-01,1.323952e-01,1.906958e-01,8.143180e-05,6.808267e-05
1.627094e+00,6.688103e-01,3.307826e-01,5.685817e-01,6.122125e-01,3.057336e-01,1.920011e-01,1.458619e-01,1.915221e-01,4.211536e-05,4.489037e-05
1.555938e+00,5.852090e-01,3.958080e-01,5.498679e-01,5.773196e-01,3.564302e-01,1.882646e-01,1.533624e-01,1.850977e-01,3.784681e-05,4.274209e-05
1.866403e+00,5.852090e-01,3.957953e-01,5.498692e-01,5.721649e-01,3.138171e-01,1.982700e-01,1.668527e-01,1.804668e-01,3.491207e-05,3.185015e-05
2.363691e+00,7.524116e-01,2.646856e-01,5.931257e-01,5.338733e-01,3.473733e-01,2.294755e-01,1.837225e-01,1.773284e-01,4.642795e-01,7.442026e-01
2.146567e+00,9.196141e-01,2.218407e-01,5.504319e-01,4.800258e-01,4.034412e-01,2.977823e-01,1.900835e-01,2.951122e-01,4.063234e-01,6.999761e-01
1.974187e+00,8.360129e-01,2.424329e-01,5.705947e-01,4.927835e-01,4.135265e-01,2.798056e-01,1.808620e-01,2.939243e-01,6.782841e-05,4.847459e-05
2.120555e+00,8.360129e-01,2.424311e-01,5.705819e-01,4.804124e-01,3.414337e-01,2.803017e-01,1.924599e-01,2.718069e-01,7.941645e-05,5.426054e-05
2.692493e+00,9.196141e-01,2.218359e-01,5.503946e-01,4.858247e-01,3.034851e-01,3.240782e-01,2.060132e-01,3.228341e-01,2.031879e-01,5.123352e-01
2.627344e+00,8.360129e-01,2.762569e-01,5.305873e-01,5.298969e-01,3.321056e-01,3.007828e-01,1.871549e-01,3.290379e-01,6.856352e-05,5.424860e-05
2.624559e+00,8.360129e-01,2.762551e-01,5.305742e-01,5.298969e-01,2.999843e-01,2.699342e-01,1.829693e-01,2.667825e-01,5.207681e-05,3.133357e-05
1.988807e+00,7.524116e-01,3.022036e-01,5.485252e-01,4.808542e-01,3.745871e-01,2.074507e-01,1.576776e-01,1.844629e-01,5.213797e-05,1.732686e-05
2.081731e+00,7.524116e-01,3.022013e-01,5.485119e-01,4.786451e-01,3.855235e-01,2.281108e-01,1.809487e-01,1.814982e-01,2.604981e-05,3.734513e-05
1.703777e+00,8.360129e-01,2.762494e-01,5.305354e-01,4.144330e-01,4.977690e-01,2.578509e-01,2.036277e-01,1.781357e-01,2.166652e-01,5.291485e-01
1.760772e+00,8.360129e-01,2.762474e-01,5.305225e-01,4.309278e-01,4.573092e-01,2.038274e-01,1.564371e-01,1.555649e-01,5.724478e-05,4.486755e-05
1.891242e+00,8.360129e-01,2.762455e-01,5.305096e-01,4.350515e-01,4.559019e-01,3.336332e-01,2.201588e-01,3.418432e-01,5.072356e-05,2.581492e-05
2.410618e+00,9.196141e-01,2.218215e-01,5.502989e-01,4.413660e-01,4.560351e-01,4.636172e-01,3.053991e-01,4.403153e-01,2.031807e-01,5.123364e-01
1.799486e+00,8.360129e-01,2.762415e-01,5.304840e-01,4.474227e-01,4.736636e-01,3.977141e-01,2.705557e-01,3.910302e-01,7.774774e-05,8.962863e-05
1.755241e+00,8.360129e-01,2.762395e-01,5.304713e-01,4.061856e-01,4.898368e-01,3.574712e-01,2.415420e-01,3.548822e-01,1.850393e-05,2.234446e-05
1.760794e+00,8.360129e-01,2.762375e-01,5.304585e-01,4.185567e-01,4.831088e-01,3.602437e-01,2.407691e-01,3.630432e-01,2.271861e-05,1.554921e-05
1.929472e+00,8.360129e-01,2.762355e-01,5.304458e-01,4.144330e-01,4.637676e-01,3.493302e-01,2.310460e-01,3.568872e-01,2.735715e-05,2.218747e-05
1.943376e+00,8.360129e-01,2.762335e-01,5.304332e-01,4.206186e-01,4.627258e-01,3.692365e-01,2.444229e-01,3.768082e-01,1.562891e-05,9.290316e-06
1.981574e+00,8.360129e-01,2.762314e-01,5.304206e-01,4.123711e-01,4.509988e-01,3.874080e-01,2.588578e-01,3.905531e-01,1.402248e-05,1.176059e-05
2.158531e+00,8.360129e-01,2.762294e-01,5.304080e-01,4.082474e-01,4.488240e-01,4.199342e-01,2.916694e-01,3.999157e-01,2.182814e-05,2.683752e-05
2.135036e+00,8.360129e-01,2.762273e-01,5.303954e-01,4.494845e-01,4.207937e-01,4.188058e-01,2.929345e-01,3.942526e-01,1.279484e-05,6.640059e-06
1.602661e+00,7.524116e-01,3.021701e-01,5.483421e-01,6.156112e-01,3.930128e-01,4.146915e-01,2.927259e-01,4.215905e-01,7.629632e-06,7.907292e-06
1.529352e+00,7.524116e-01,3.021676e-01,5.483293e-01,5.029455e-01,3.932564e-01,4.101400e-01,2.893038e-01,4.174073e-01,3.672048e-05,1.266007e-05
1.719884e+00,8.360129e-01,2.762211e-01,5.303580e-01,4.659794e-01,4.157319e-01,4.022894e-01,2.653320e-01,4.124469e-01,2.166585e-01,5.291497e-01
2.117564e+00,8.360129e-01,2.762189e-01,5.303455e-01,3.752577e-01,4.657758e-01,4.352743e-01,3.000449e-01,4.195323e-01,3.206449e-05,6.312766e-05
1.901495e+00,8.360129e-01,2.762168e-01,5.303332e-01,4.432990e-01,4.459035e-01,4.263463e-01,2.812563e-01,4.369988e-01,3.360034e-05,4.259222e-05
2.253785e+00,9.196141e-01,2.217944e-01,5.501363e-01,4.297680e-01,3.933566e-01,5.542911e-01,3.568649e-01,5.433245e-01,2.031400e-01,5.123432e-01
2.142799e+00,8.360129e-01,2.762125e-01,5.303084e-01,4.762887e-01,3.592145e-01,3.070108e-01,2.238001e-01,2.672812e-01,3.290519e-05,1.344030e-05
1.540864e+00,7.524116e-01,3.021525e-01,5.482530e-01,4.609720e-01,4.234809e-01,2.470595e-01,1.991695e-01,1.865140e-01,5.653284e-05,3.508012e-05
1.303839e+00,6.688103e-01,3.596687e-01,5.334073e-01,5.384615e-01,2.188259e-01,2.106706e-01,1.628174e-01,2.034884e-01,5.295374e-05,2.501516e-05
1.287028e+00,6.688103e-01,3.596563e-01,5.334095e-01,5.384615e-01,3.108871e-01,2.069963e-01,1.611872e-01,1.969286e-01,4.526174e-05,2.178128e-05
1.195471e+00,7.524116e-01,3.321420e-01,5.107216e-01,5.824742e-01,3.323449e-01,4.016524e-01,3.052684e-01,3.571883e-01,4.642902e-01,7.441997e-01
1.619104e+00,8.360129e-01,2.352402e-01,6.141489e-01,1.835052e-01,4.178318e-01,2.707089e-01,1.940099e-01,2.439370e-01,2.167607e-01,5.291319e-01
1.804549e+00,9.196141e-01,1.888306e-01,6.159236e-01,4.993557e-01,4.640462e-01,3.018267e-01,2.293532e-01,2.063459e-01,2.032189e-01,5.123300e-01
2.067178e+00,8.360129e-01,2.352329e-01,6.141606e-01,3.752577e-01,3.726238e-01,2.694548e-01,2.005239e-01,2.237813e-01,5.064792e-05,4.594410e-05
2.284651e+00,8.360129e-01,2.352293e-01,6.141665e-01,2.783505e-01,3.110579e-01,2.884376e-01,2.096320e-01,2.527060e-01,8.180606e-05,7.161770e-05
1.303306e+00,6.688103e-01,3.644355e-01,5.250923e-01,4.218874e-01,2.744648e-01,1.744509e-01,1.267382e-01,1.868152e-01,3.564292e-05,2.882287e-05
1.493350e+00,6.688103e-01,3.593636e-01,5.346593e-01,4.171293e-01,3.200086e-01,2.048000e-01,1.639820e-01,1.829749e-01,2.500399e-01,5.683885e-01
2.241251e+00,7.524116e-01,2.998573e-01,5.542085e-01,4.256259e-01,3.197029e-01,3.039037e-01,2.374269e-01,2.525897e-01,4.642877e-01,7.442004e-01
3.094252e+00,6.688103e-01,3.620169e-01,5.320835e-01,4.314036e-01,3.219802e-01,2.428569e-01,1.992610e-01,2.031175e-01,1.153857e-04,1.225744e-04
1.878086e+00,5.016077e-01,4.898002e-01,4.824328e-01,4.264292e-01,3.926743e-01,1.772776e-01,1.468737e-01,1.926113e-01,5.240416e-05,4.302422e-05
1.388120e+00,3.344051e-01,6.527395e-01,3.861644e-01,4.982818e-01,2.702500e-01,1.319058e-01,1.310869e-01,1.319478e-01,3.356418e-05,1.282324e-05
2.696360e+00,0,7.450315e-01,3.945744e-01,5.175258e-01,4.329582e-01,1.131673e-23,1.733492e-23,3.232302e-24,1.197016e-04,1.255646e-04
2.821766e+00,5.016077e-01,4.270834e-01,5.139143e-01,8.284911e-01,2.758316e-01,2.323192e-01,2.039599e-01,2.224684e-01,5.909855e-01,8.289836e-01
7.707344e-01,4.180064e-01,4.740406e-01,5.278822e-01,9.072165e-01,1.710528e-01,1.010794e-01,9.081045e-02,1.082680e-01,1.860209e-04,7.530707e-05
6.157095e-01,4.180064e-01,4.740562e-01,5.278188e-01,7.958763e-01,3.446447e-01,7.433523e-02,7.258246e-02,6.156123e-02,1.123529e-04,5.870885e-05
8.953517e-01,5.016077e-01,4.271467e-01,5.137237e-01,7.160262e-01,3.945531e-01,1.786661e-01,1.691337e-01,1.295029e-01,2.955048e-01,6.179005e-01
7.820241e-01,4.180064e-01,4.419242e-01,5.880973e-01,7.742268e-01,2.688194e-01,1.510616e-01,1.584402e-01,7.134826e-02,3.250925e-01,6.480496e-01
1.377282e+00,5.016077e-01,4.833831e-01,4.883761e-01,6.260544e-01,2.130168e-01,1.565669e-01,1.392716e-01,1.445963e-01,1.719969e-05,1.842480e-05
1.327249e+00,5.016077e-01,4.833959e-01,4.883184e-01,6.176195e-01,2.247108e-01,1.127776e-01,9.377370e-02,1.217234e-01,5.163518e-05,3.378449e-05
1.349371e+00,5.016077e-01,4.834087e-01,4.882607e-01,6.176195e-01,2.550274e-01,1.005022e-01,8.486658e-02,1.052750e-01,1.360369e-05,1.316757e-05
1.569090e+00,5.016077e-01,4.834214e-01,4.882031e-01,5.979381e-01,2.204082e-01,7.439600e-02,6.538781e-02,7.103104e-02,4.284348e-05,3.369943e-05
1.608074e+00,5.016077e-01,4.834343e-01,4.881455e-01,6.091846e-01,2.531827e-01,9.096201e-02,7.700868e-02,9.478118e-02,7.969126e-05,3.751497e-05
1.745087e+00,5.016077e-01,4.834472e-01,4.880878e-01,5.951265e-01,2.123051e-01,8.837717e-02,7.456520e-02,9.273195e-02,6.085400e-05,2.429721e-05
1.676788e+00,5.016077e-01,4.834603e-01,4.880300e-01,6.569822e-01,2.532949e-01,8.915410e-02,7.481353e-02,9.456153e-02,3.907932e-05,1.873365e-05
1.779693e+00,5.852090e-01,3.936314e-01,5.504675e-01,4.587629e-01,3.539818e-01,9.788430e-02,7.758645e-02,1.015383e-01,2.708580e-01,5.916002e-01
1.844098e+00,5.852090e-01,3.936434e-01,5.504217e-01,3.891753e-01,4.585998e-01,9.502754e-02,7.126547e-02,1.075128e-01,5.084913e-05,2.303652e-05
1.196691e+00,5.016077e-01,4.397987e-01,5.624239e-01,4.404873e-01,4.385268e-01,1.524044e-01,1.309823e-01,1.537197e-01,7.400992e-05,7.297596e-05
1.959535e+00,5.016077e-01,4.398011e-01,5.623848e-01,4.404873e-01,4.624571e-01,8.615666e-02,7.557725e-02,8.268147e-02,5.441120e-05,6.016329e-05
1.832221e+00,4.180064e-01,5.432478e-01,4.827726e-01,5.268041e-01,3.063690e-01,1.013910e-01,9.287545e-02,1.037220e-01,3.295215e-05,1.277921e-05
1.916916e+00,4.180064e-01,5.432507e-01,4.827232e-01,5.422680e-01,3.199610e-01,1.028829e-01,9.117311e-02,1.134568e-01,3.548483e-05,2.335655e-05
2.164135e+00,5.016077e-01,4.904026e-01,4.790772e-01,5.051546e-01,3.813872e-01,1.134939e-01,1.004633e-01,1.062870e-01,2.954490e-01,6.179122e-01
3.316476e+00,4.180064e-01,4.950247e-01,5.159949e-01,5.948454e-01,2.953516e-01,1.092396e-01,9.567149e-02,1.232939e-01,2.669448e-05,2.272030e-05
3.524921e+00,4.180064e-01,4.950365e-01,5.159395e-01,4.742268e-01,3.955172e-01,1.178465e-01,1.020125e-01,1.358903e-01,2.511089e-05,1.409242e-05
3.003773e+00,2.508039e-01,6.779976e-01,4.178091e-01,5.515464e-01,3.203140e-01,4.986962e-02,4.729749e-02,6.746513e-02,2.376128e-05,2.141201e-05
2.596829e+00,2.508039e-01,6.779867e-01,4.177830e-01,5.090206e-01,3.375484e-01,5.697920e-02,5.340732e-02,7.850189e-02,4.098815e-05,3.431321e-05
2.458560e+00,3.344051e-01,5.930158e-01,4.500787e-01,4.501718e-01,4.522276e-01,6.262718e-02,5.319245e-02,8.520671e-02,3.611334e-01,6.831199e-01
2.167170e+00,1.672026e-01,8.024393e-01,2.973943e-01,6.156112e-01,3.035796e-01,5.564228e-02,6.146798e-02,6.810133e-02,6.097877e-05,4.006200e-05
1.583906e+00,2.508039e-01,7.576425e-01,2.831080e-01,5.476804e-01,4.651729e-01,6.821528e-02,7.251964e-02,7.094346e-02,4.062688e-01,7.245580e-01
2.284546e+00,1.672026e-01,8.757516e-01,1.084264e-01,6.509573e-01,2.521021e-01,6.275190e-02,7.700997e-02,4.660356e-02,3.034709e-05,1.132587e-05
2.319664e+00,1.672026e-01,8.757318e-01,1.084101e-01,5.891016e-01,2.612485e-01,9.262956e-02,1.115665e-01,7.941445e-02,6.157009e-05,3.700100e-05
